0.487012987,3.98,0.975,0.69210392
0.402597403,4.94,0.969,0.717471563
0.61038961,3.9,0.967,0.809883008
0.464052288,4.4,0.964,0.814852527
0.640522876,3.82,0.965,0.835017303
0.346405229,4.61,0.957,0.715405418
0.525974026,4.61,0.964,0.77841371
0.522875817,3.97,0.963,0.717999687
0.506578947,3.7,0.964,0.708389364
0.516339869,3.9,0.969,0.736155847
0.418300654,4.39,0.974,0.712494306
0.45751634,3.46,0.969,0.697037428
0.614379085,3.55,0.971,0.776846091
0.331168831,4.48,0.955,0.717878181
0.588235294,3.17,0.973,0.714869078
0.568627451,3.62,0.965,0.791413043
0.396103896,4.3,0.965,0.667776003
0.5,3.94,0.976,0.711397361
0.506493506,4.59,0.968,0.756700485
0.512987013,4.27,0.97,0.784075907
0.61038961,3.39,0.975,0.760114972
0.422077922,4.59,0.965,0.729259322
0.603896104,3.38,0.968,0.823121959
0.448051948,3.81,0.968,0.694872352
0.493506494,4.05,0.967,0.724099403
0.346405229,4.37,0.965,0.654812444
0.519480519,4.34,0.968,0.746362805
0.558441558,3.53,0.968,0.750611109
0.603896104,3.45,0.97,0.78527929
0.37254902,4.64,0.966,0.7508115
0.551948052,3.98,0.97,0.77577626
0.551948052,4.44,0.961,0.798817696
0.401315789,4.2,0.963,0.663877505
0.448051948,4.05,0.971,0.718321312
0.535947712,3.91,0.964,0.796029703
0.538961039,4.09,0.968,0.771717408
0.644736842,3.62,0.977,0.77590569
0.453947368,4.08,0.964,0.698402962
0.486842105,3.93,0.971,0.734108394
0.490196078,3.98,0.967,0.707615721
0.493506494,3.74,0.955,0.723540717
0.350649351,4.21,0.964,0.679983583
0.538961039,3.82,0.967,0.750532664
0.590909091,3.21,0.969,0.73202848
0.620915033,3.9,0.972,0.76853362
0.324675325,5.34,0.966,0.72971157
0.564935065,3.87,0.971,0.748198884
0.516339869,3.87,0.964,0.736273959
0.435064935,4.35,0.967,0.725009217
0.431372549,4.74,0.963,0.74269517
0.437908497,4.4,0.968,0.754681459
0.558441558,4.19,0.971,0.77253132
0.585526316,3.86,0.975,0.774295849
0.467105263,4.39,0.971,0.71887668
0.486842105,4.57,0.97,0.759781934
0.597402597,3.34,0.972,0.743468882
0.597402597,3.64,0.968,0.732900724
0.346405229,4.46,0.973,0.63026233
0.529411765,3.83,0.966,0.715224905
0.54248366,3.12,0.966,0.73125418
0.607843137,3.62,0.971,0.786967504
0.364238411,4.87,0.972,0.721138411
0.588235294,3.27,0.971,0.733000735
0.422077922,4.15,0.969,0.748193899
0.309210526,4.97,0.956,0.696951542
0.512987013,4.29,0.969,0.749591069
0.454545455,4.49,0.966,0.757316841
0.525974026,4.61,0.973,0.788729847
0.448051948,4.33,0.974,0.743570583
0.578947368,3.87,0.966,0.794871509
0.535947712,4.92,0.964,0.796023988
0.635761589,3.7,0.972,0.778339856
0.444444444,4.77,0.966,0.753656468
0.45751634,4.39,0.964,0.73132974
0.441558442,4.41,0.969,0.722191051
0.522875817,3.38,0.968,0.723167905
0.565789474,3.94,0.968,0.749130465
0.444444444,5.02,0.965,0.775385155
0.620915033,3.87,0.964,0.815015416
0.503267974,4.36,0.966,0.797824434
0.300653595,4.72,0.971,0.659726406
0.529411765,3.74,0.974,0.747762176
0.571428571,3.4,0.972,0.730767163
0.512987013,4.41,0.969,0.760986304
0.590909091,3.86,0.966,0.803979017
0.553333333,3,0.972,0.72062153
0.402597403,4.66,0.963,0.725481104
0.54,4.34,0.969,0.760522245
0.464052288,3.82,0.963,0.683529917
0.434210526,4.01,0.967,0.68132772
0.532467532,3.26,0.974,0.72464024
0.564935065,3.42,0.972,0.745514375
0.490066225,3.77,0.97,0.706169198
0.38410596,5.03,0.964,0.724717206
0.549019608,3.67,0.965,0.734538026
0.577922078,3.67,0.969,0.759762522
0.331168831,4.72,0.964,0.672435398
0.45751634,3.91,0.971,0.718623951
0.431372549,4.27,0.968,0.711190732
0.535947712,4.14,0.967,0.769310489
0.714285714,3.2,0.969,0.870035548
0.590909091,3.97,0.969,0.783370878
0.385620915,4.95,0.96,0.71277747
0.551948052,3.97,0.969,0.733315602
0.424836601,3.36,0.963,0.644077296
0.38961039,4.22,0.963,0.685173051
0.555555556,3.65,0.971,0.742946136
0.490196078,3.54,0.973,0.696342332
0.597402597,3.97,0.969,0.779707186
0.331168831,5.36,0.972,0.703786247
0.61038961,3.66,0.969,0.769468513
0.60130719,3.57,0.966,0.747747253
0.37254902,4.39,0.972,0.677328596
0.467532468,3.98,0.97,0.68775763
0.402597403,4.47,0.965,0.713873392
0.441558442,4.32,0.965,0.738408648
0.655844156,3.74,0.967,0.813213674
0.640522876,3.36,0.97,0.796238464
0.532467532,4.17,0.97,0.73584118
0.487012987,3.88,0.971,0.736637739
0.503267974,3.25,0.965,0.710038672
0.326797386,4.83,0.969,0.699205498
0.590909091,3.4,0.975,0.743284043
0.513157895,3.94,0.974,0.697499003
0.603896104,3.67,0.972,0.776380017
0.282894737,5.56,0.971,0.713508283
0.559210526,3.95,0.967,0.781625823
0.616883117,3.38,0.974,0.774738081
0.376623377,4.43,0.965,0.686307738
0.388157895,4.41,0.969,0.685752346
0.532894737,4.05,0.968,0.767713268
0.454545455,4.96,0.961,0.811727429
0.571428571,4.19,0.97,0.811318445
0.693333333,3.44,0.975,0.812890882
0.519736842,4.08,0.975,0.730200912
0.467105263,4.34,0.969,0.7206317
0.45751634,4.92,0.968,0.780032717
0.363636364,5.12,0.967,0.706816035
0.644736842,4.16,0.975,0.822499552
0.428571429,4.41,0.974,0.711507417
0.556291391,3.97,0.975,0.789260316
0.464052288,6.13,0.969,0.840742794
0.575163399,4.36,0.97,0.791294154
0.513157895,4.66,0.971,0.789271923
0.337662338,4.68,0.968,0.674788826
0.402597403,4.71,0.962,0.715952969
0.525974026,4.88,0.962,0.792941702
0.487012987,4.7,0.968,0.761879771
0.558441558,4.88,0.965,0.869678271
0.662337662,4.28,0.976,0.817234633
0.415584416,5.07,0.969,0.721950004
0.61038961,3.96,0.974,0.791044523
0.558441558,4.03,0.972,0.815452836
0.454545455,4.91,0.971,0.715252765
0.584415584,4.8,0.973,0.855370308
0.383116883,5.08,0.973,0.737052779
0.564935065,4.61,0.974,0.839952259
0.337662338,6.71,0.962,0.822786006
0.519480519,5.24,0.965,0.811823717
0.597402597,4.39,0.97,0.839844582
0.407894737,4.6,0.97,0.662573409
0.366013072,5.04,0.96,0.662587273
0.506493506,4.63,0.963,0.780634068
0.396103896,4.59,0.964,0.698666928
0.614379085,4.2,0.972,0.837338258
0.703947368,3.47,0.976,0.785518052
0.409090909,4.76,0.963,0.72111073
0.597402597,3.76,0.976,0.741337169
0.519736842,3.84,0.969,0.717654381
0.415584416,3.9,0.973,0.64771035
0.545454545,3.97,0.973,0.779806175
0.376623377,4.22,0.973,0.672994564
0.572368421,3.3,0.974,0.752809205
0.428571429,4.58,0.966,0.733248003
0.487012987,3.66,0.969,0.687956393
0.655844156,3.45,0.974,0.749727045
0.279220779,5.02,0.963,0.662991352
0.324503311,4.82,0.957,0.685100504
0.572368421,4.12,0.969,0.766116806
0.503311258,4.3,0.969,0.734516546
0.694805195,3.98,0.969,0.827298705
0.61038961,4.45,0.98,0.821072826
0.409090909,5.01,0.969,0.725451531
0.603896104,4.16,0.979,0.752013385
0.525974026,4.27,0.971,0.750896753
0.5,3.53,0.976,0.675058208
0.584415584,3.44,0.973,0.719297148
0.38961039,3.79,0.971,0.679347301
0.467532468,3.83,0.969,0.725134332
0.506493506,4.47,0.968,0.787330563
0.558441558,3.75,0.969,0.723895227
0.467532468,3.97,0.972,0.706516751
0.422818792,4.35,0.965,0.714835731
0.446666667,4.45,0.97,0.699049085
0.496688742,3.71,0.974,0.679222362
0.487012987,3.95,0.971,0.706599976
0.606666667,4.36,0.972,0.80694011
0.523178808,4.81,0.966,0.800183679
0.364238411,4.82,0.975,0.679593897
0.651315789,3.82,0.978,0.752188223
0.424836601,3.73,0.971,0.672691417
0.538961039,2.96,0.978,0.640977665
0.558441558,2.93,0.973,0.701061247
0.381578947,3.42,0.971,0.613760782
0.598684211,2.71,0.973,0.671279525
0.394736842,4.34,0.97,0.691521911
0.564935065,3.27,0.972,0.713780768
0.535947712,3.37,0.973,0.702614167
0.5,4.32,0.969,0.731828647
0.348684211,5.41,0.966,0.697267909
0.551948052,4.28,0.972,0.7734631
0.655844156,4.06,0.974,0.79733224
0.61038961,3.76,0.973,0.78016054
0.453333333,5.01,0.967,0.766117088
0.440789474,4.49,0.969,0.705925196
0.434210526,4.68,0.974,0.728304258
0.467105263,4.48,0.97,0.743464546
0.516556291,4.11,0.972,0.697434252
0.569536424,3.76,0.977,0.728354635
0.344370861,4.37,0.97,0.670576318
0.607843137,3.19,0.972,0.730851673
0.375838926,4.76,0.966,0.718456903
0.493333333,4.2,0.975,0.739179845
0.620915033,3.69,0.972,0.759853251
0.509803922,4.05,0.969,0.742347772
0.486842105,4.38,0.976,0.727748114
0.535947712,4.15,0.972,0.760206116
